run_id,pr_number,changed_lines_mapped,coverable_changed_lines,max_change_cov,pareto_points,status,energy_j_at_80pct,suite_size_at_80pct,energy_j_at_90pct,suite_size_at_90pct,energy_j_at_95pct,suite_size_at_95pct
16532667131,4669,6,6,1.0,1,ok,7688.629000000001,47.0,7688.629000000001,47.0,7688.629000000001,47.0
16532316587,4669,6,6,1.0,1,ok,7688.629000000001,47.0,7688.629000000001,47.0,7688.629000000001,47.0
16515324293,4663,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16510370608,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16506748326,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16502014799,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16489376615,4667,22,22,1.0,2,ok,9919.309,57.0,9919.309,57.0,9919.309,57.0
16489293989,4663,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16485585542,4640,53,53,1.0,2,ok,9961.285,81.0,10119.885000000002,82.0,10119.885000000002,82.0
16485209321,4640,53,53,1.0,2,ok,9961.285,81.0,10119.885000000002,82.0,10119.885000000002,82.0
16482776108,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16482054961,4663,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16480254089,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16479483051,4663,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16476321094,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16476172941,4668,0,0,0.0,0,skip_no_changed_lines,,,,,,
16475446647,4667,22,22,1.0,2,ok,9919.309,57.0,9919.309,57.0,9919.309,57.0
16474852294,4667,22,22,1.0,2,ok,9919.309,57.0,9919.309,57.0,9919.309,57.0
16471885382,4667,22,22,1.0,2,ok,9919.309,57.0,9919.309,57.0,9919.309,57.0
16471001783,4663,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16462630038,4664,0,0,0.0,0,skip_no_changed_lines,,,,,,
16456377479,4663,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16454468140,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16454308077,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16454206066,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16452923956,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16451760434,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16451255475,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16447670424,4664,0,0,0.0,0,skip_no_changed_lines,,,,,,
16446981442,4663,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16432333870,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16430461294,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16425726420,4662,0,0,0.0,0,skip_no_changed_lines,,,,,,
16425097906,3261,67,67,1.0,1,ok,7170.358,51.0,7170.358,51.0,7170.358,51.0
16424206342,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16421212469,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16420335377,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16419333095,4662,0,0,0.0,0,skip_no_changed_lines,,,,,,
16407760419,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16406400919,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16403897706,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16403430821,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16402533443,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16398596289,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16398506887,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16391209762,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16390901132,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16389454844,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16386595999,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16386437505,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16385769689,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16385159635,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16382289036,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16368269576,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16366737961,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16360798641,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16360641992,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16354558564,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16354359576,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16353435136,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16353197668,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16352068890,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0
16348863472,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16347738193,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16333199551,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16333026349,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16331077355,4645,13,13,1.0,1,ok,4930.255,40.0,4930.255,40.0,4930.255,40.0
16327199390,4645,13,13,1.0,1,ok,4930.255,40.0,4930.255,40.0,4930.255,40.0
16325499267,4645,13,13,1.0,1,ok,4930.255,40.0,4930.255,40.0,4930.255,40.0
16321849088,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16321476285,4645,13,13,1.0,1,ok,4930.255,40.0,4930.255,40.0,4930.255,40.0
16318148211,4645,13,13,1.0,1,ok,4930.255,40.0,4930.255,40.0,4930.255,40.0
16314719366,4645,13,13,1.0,1,ok,4930.255,40.0,4930.255,40.0,4930.255,40.0
16310415735,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16310143979,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16308904405,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16306996183,4645,13,13,1.0,1,ok,4930.255,40.0,4930.255,40.0,4930.255,40.0
16302750512,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16301147362,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16300954343,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16300516182,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16298752117,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16297140718,4591,3,3,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16296972289,4573,0,0,0.0,0,skip_no_changed_lines,,,,,,
16294820778,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16290047777,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16286255757,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16286105791,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16285843599,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16285831715,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16284407742,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16283983051,4601,0,0,0.0,0,skip_no_changed_lines,,,,,,
16283952481,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16283548841,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16282675774,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16281942366,4601,0,0,0.0,0,skip_no_changed_lines,,,,,,
16281614261,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16281538795,4601,0,0,0.0,0,skip_no_changed_lines,,,,,,
16281193726,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16279133775,3261,67,67,1.0,1,ok,7170.358,51.0,7170.358,51.0,7170.358,51.0
16278906706,4601,0,0,0.0,0,skip_no_changed_lines,,,,,,
16276910490,4659,0,0,0.0,0,skip_no_changed_lines,,,,,,
16276229419,4601,0,0,0.0,0,skip_no_changed_lines,,,,,,
16252758243,4658,0,0,0.0,0,skip_no_changed_lines,,,,,,
16251751407,4657,0,0,0.0,0,skip_no_changed_lines,,,,,,
16250897392,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16242089526,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16241706825,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16241462627,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16237202730,4656,20,20,1.0,8,ok,7580.384,51.0,7580.384,51.0,8462.85,50.0
16237177563,4655,0,0,0.0,0,skip_no_changed_lines,,,,,,
16232540864,4615,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16232527565,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16231776136,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16231500569,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16231119773,4615,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16230287345,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16228821042,4601,0,0,0.0,0,skip_no_changed_lines,,,,,,
16228099436,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16226974162,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16226112244,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16224112175,3261,67,67,1.0,1,ok,7170.358,51.0,7170.358,51.0,7170.358,51.0
16223147294,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16221533591,4642,18,18,1.0,1,ok,5173.492,41.0,5173.492,41.0,5173.492,41.0
16218592452,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16218148426,4615,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16217315191,4615,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16211592186,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16211566915,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16211550321,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16210796835,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16210594513,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16208900785,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16208528263,4655,0,0,0.0,0,skip_no_changed_lines,,,,,,
16207365106,4615,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16207361620,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16207048591,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16206726524,4654,6,6,1.0,2,ok,4263.585,34.0,4263.585,34.0,4263.585,34.0
16205460442,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16204870935,4654,6,6,1.0,2,ok,4263.585,34.0,4263.585,34.0,4263.585,34.0
16203996387,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16203883518,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16203678022,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16192015466,4653,19,19,1.0,1,ok,8159.118,56.0,8159.118,56.0,8159.118,56.0
16191692363,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16189689284,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16186575869,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16184629335,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16184618050,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16176013780,3261,67,67,1.0,1,ok,7170.358,51.0,7170.358,51.0,7170.358,51.0
16174184863,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16172520679,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16172448274,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16172430907,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16170184297,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16156642814,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16156515846,4638,0,0,0.0,0,skip_no_changed_lines,,,,,,
16156062512,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16155975789,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16155897063,4638,0,0,0.0,0,skip_no_changed_lines,,,,,,
16155543490,4638,0,0,0.0,0,skip_no_changed_lines,,,,,,
16153481634,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16149466667,4608,3,3,1.0,2,ok,1000000004499.1249,38.0,1000000004499.1249,38.0,1000000004499.1249,38.0
16143594195,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16143017908,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16140991626,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16138354058,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16136281096,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16135390745,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16131814000,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16131682799,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16126389716,4638,0,0,0.0,0,skip_no_changed_lines,,,,,,
16125224676,4638,0,0,0.0,0,skip_no_changed_lines,,,,,,
16123028162,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16122823951,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16115338834,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16114731229,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16114676550,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16113554645,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16101754641,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16097563784,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16097510433,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16096842068,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16096560543,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16096504644,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16096475541,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16095125187,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16093253940,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16092749536,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16090544993,4651,23,23,1.0,1,ok,5476.116999999999,45.0,5476.116999999999,45.0,5476.116999999999,45.0
16089996589,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16082379193,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16082367291,4642,18,18,1.0,1,ok,5173.492,41.0,5173.492,41.0,5173.492,41.0
16082053154,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16081579870,4615,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0
16081131240,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16080990980,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16080571883,4019,23,23,1.0,1,ok,5534.508,46.0,5534.508,46.0,5534.508,46.0
16077081727,4650,29,29,1.0,5,ok,7215.996000000001,49.0,8241.156,50.0,9035.571,51.0
16072510241,4649,265,265,1.0,21,ok,18720.847999999998,128.0,18720.847999999998,128.0,19896.764,131.0
16070439450,4642,18,18,1.0,1,ok,5173.492,41.0,5173.492,41.0,5173.492,41.0
16066403918,4645,13,13,1.0,1,ok,4930.255,40.0,4930.255,40.0,4930.255,40.0
16062078997,4019,23,23,1.0,1,ok,5534.508,46.0,5534.508,46.0,5534.508,46.0
16060817530,4019,23,23,1.0,1,ok,5534.508,46.0,5534.508,46.0,5534.508,46.0
16060396593,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16059607256,4642,18,18,1.0,1,ok,5173.492,41.0,5173.492,41.0,5173.492,41.0
16059302727,4019,23,23,1.0,1,ok,5534.508,46.0,5534.508,46.0,5534.508,46.0
16059287437,4646,0,0,0.0,0,skip_no_changed_lines,,,,,,
16059270677,4642,18,18,1.0,1,ok,5173.492,41.0,5173.492,41.0,5173.492,41.0
16058963445,4019,23,23,1.0,1,ok,5534.508,46.0,5534.508,46.0,5534.508,46.0
16058714443,154,0,0,0.0,0,skip_no_changed_lines,,,,,,
16053660212,4646,0,0,0.0,0,skip_no_changed_lines,,,,,,
16048445136,3261,67,67,1.0,1,ok,7170.358,51.0,7170.358,51.0,7170.358,51.0
16048442796,4646,0,0,0.0,0,skip_no_changed_lines,,,,,,
16047057393,4645,13,13,1.0,1,ok,4930.255,40.0,4930.255,40.0,4930.255,40.0
16046692161,4646,0,0,0.0,0,skip_no_changed_lines,,,,,,
16046195150,4646,0,0,0.0,0,skip_no_changed_lines,,,,,,
16045454576,4637,107,107,1.0,3,ok,9850.957,71.0,9850.957,71.0,9850.957,71.0
16038137700,4645,13,13,1.0,1,ok,4930.255,40.0,4930.255,40.0,4930.255,40.0
16036101916,4637,107,107,1.0,3,ok,9850.957,71.0,9850.957,71.0,9850.957,71.0
16035906982,4637,107,107,1.0,3,ok,9850.957,71.0,9850.957,71.0,9850.957,71.0
16024102061,4637,107,107,1.0,3,ok,9850.957,71.0,9850.957,71.0,9850.957,71.0
16006534090,4640,53,53,1.0,2,ok,9961.285,81.0,10119.885000000002,82.0,10119.885000000002,82.0
16006256061,4640,53,53,1.0,2,ok,9961.285,81.0,10119.885000000002,82.0,10119.885000000002,82.0
